job_id,client_id,pay_amount,pay_verified,response_time_hours,complaints_count,complaints_payment_related,info_complete,profile_complete,past_jobs,past_paid_jobs,account_age_days,risk_label
J3654,C74,471.08,1,5.47,1,0,1,1,4,4,1058,caution
J3655,C263,425.63,1,4.32,0,0,1,1,13,12,1915,safe
J3656,C206,502.44,1,14.74,2,1,1,1,5,4,1022,high_risk
J3657,C131,831.59,0,29.61,0,0,1,0,2,1,381,caution
J3658,C81,763.64,0,39.52,0,0,0,0,0,0,2,high_risk
J3659,C402,891.49,1,21.55,0,0,0,0,0,0,7,caution
J3660,C354,956.36,0,17.19,0,0,0,0,0,0,61,high_risk
J3661,C618,408.34,0,29.99,0,0,1,0,1,0,156,high_risk
J3662,C498,297.65,1,28.78,0,0,1,1,8,8,1332,safe
J3663,C837,532.79,0,51.46,0,0,0,0,0,0,28,high_risk
J3664,C803,565.17,1,6.03,1,0,1,1,13,13,1110,caution
J3665,C778,205.42,0,22.17,6,1,1,0,2,0,207,high_risk
J3666,C1122,658.8,1,8.35,0,0,1,1,2,2,1157,safe
J3667,C634,291.84,0,62.09,0,0,1,0,0,0,14,high_risk
J3668,C620,418.23,1,6.46,0,0,1,1,11,10,1703,safe
J3669,C428,2081.0,0,30.22,2,1,1,0,7,4,798,high_risk
J3670,C608,594.94,1,9.91,0,0,1,1,2,2,715,safe
J3671,C313,515.01,0,16.99,0,0,1,0,2,0,190,high_risk
J3672,C1189,548.49,1,13.79,1,0,1,1,4,4,1146,caution
J3673,C893,631.28,1,10.66,0,0,1,1,8,7,1306,safe
J3674,C510,2088.07,1,19.03,0,0,1,1,4,4,583,safe
J3675,C1069,565.62,1,9.09,0,0,1,1,6,6,1470,safe
J3676,C1004,499.16,1,5.99,1,0,1,1,12,12,1877,caution
J3677,C759,527.7,0,23.94,0,0,0,0,2,1,373,caution
J3678,C354,731.58,1,14.15,1,1,1,1,8,8,1158,caution
J3679,C122,557.49,0,52.79,0,0,1,0,0,0,21,high_risk
J3680,C133,784.82,0,24.25,0,0,0,0,0,0,66,high_risk
J3681,C955,401.03,1,20.2,0,0,1,1,3,3,382,safe
J3682,C159,481.49,1,7.35,0,0,1,1,0,0,29,caution
J3683,C709,195.7,0,39.96,6,1,1,1,4,0,300,high_risk
J3684,C575,307.51,1,23.14,1,0,1,1,0,0,2,caution
J3685,C785,425.21,0,20.78,2,1,0,0,3,1,320,high_risk
J3686,C74,594.81,0,68.64,4,0,0,0,0,0,10,high_risk
J3687,C831,400.01,1,14.68,0,0,1,1,5,4,1210,safe
J3688,C132,282.04,0,64.48,0,0,1,1,0,0,12,high_risk
J3689,C556,3294.46,1,7.64,0,0,1,1,8,7,1564,safe
J3690,C513,166.78,1,9.88,0,0,1,0,0,0,66,caution
J3691,C613,174.11,1,16.94,0,0,1,1,2,2,1205,safe
J3692,C66,336.13,0,28.23,0,0,1,0,7,3,1376,high_risk
J3693,C376,579.04,1,5.14,0,0,1,1,5,5,1624,safe
J3694,C479,325.73,0,83.27,0,0,0,0,3,1,467,high_risk
J3695,C752,519.41,0,104.7,0,0,0,0,0,0,21,high_risk
J3696,C313,649.98,1,13.67,0,0,1,1,6,6,1542,safe
J3697,C594,594.26,0,24.24,0,0,0,0,0,0,14,high_risk
J3698,C632,845.7,0,18.2,5,0,1,0,1,0,376,high_risk
J3699,C412,532.75,1,15.36,2,0,1,1,10,10,1953,caution
J3700,C51,784.92,0,64.19,0,0,1,0,3,1,569,high_risk
J3701,C278,624.89,0,132.57,4,1,0,0,3,1,800,high_risk
J3702,C506,1337.44,0,22.63,0,0,0,0,0,0,408,high_risk
J3703,C754,1128.39,1,12.02,0,0,1,0,2,2,325,caution
J3704,C116,532.42,0,20.1,5,1,1,1,3,2,533,high_risk
J3705,C539,240.3,0,34.64,0,0,0,0,1,0,296,high_risk
J3706,C424,456.72,1,7.3,1,0,1,1,12,11,1473,caution
J3707,C246,470.79,1,7.26,0,0,1,1,0,0,12,caution
J3708,C810,736.02,0,31.83,1,1,0,0,0,0,23,high_risk
J3709,C936,358.02,1,14.67,2,1,0,1,10,10,1107,high_risk
J3710,C669,588.39,0,75.83,0,0,0,0,5,2,1220,high_risk
J3711,C649,305.65,0,19.15,0,0,0,0,0,0,14,high_risk
J3712,C661,2709.2,0,72.07,0,0,0,0,0,0,10,high_risk
J3713,C759,802.87,0,34.42,0,0,1,0,0,0,9,high_risk
J3714,C919,334.04,1,10.52,0,0,1,1,0,0,53,caution
J3715,C676,528.79,0,14.42,0,0,0,0,1,0,28,high_risk
J3716,C1030,1018.04,1,15.41,0,0,1,1,14,13,1929,safe
J3717,C752,352.25,0,31.98,0,0,0,0,6,2,528,high_risk
J3718,C556,209.21,0,142.69,0,0,0,0,0,0,25,high_risk
J3719,C108,545.24,1,10.44,0,0,1,1,2,2,437,safe
J3720,C266,286.86,1,30.94,0,0,1,1,3,3,1134,safe
J3721,C344,574.64,1,10.15,2,1,1,1,6,6,451,high_risk
J3722,C629,674.17,1,9.92,0,0,1,1,8,7,1587,safe
J3723,C929,295.27,0,9.89,0,0,1,0,5,1,793,high_risk
J3724,C613,205.76,1,32.78,0,0,1,1,0,0,27,caution
J3725,C959,705.07,1,13.23,1,0,1,1,11,10,1710,caution
J3726,C1022,846.77,1,14.84,0,0,0,0,6,6,820,caution
J3727,C62,1638.32,0,30.75,0,0,0,0,0,0,3,high_risk
J3728,C723,3368.28,0,31.23,0,0,1,0,1,0,78,high_risk
J3729,C880,853.22,0,17.7,0,0,0,0,0,0,163,high_risk
J3730,C1150,642.6,0,47.93,0,0,0,0,0,0,27,high_risk
J3731,C274,527.99,1,9.27,0,0,1,1,0,0,10,caution
J3732,C824,635.81,1,11.24,0,0,1,1,2,2,814,safe
J3733,C1002,674.01,0,49.32,0,0,1,0,0,0,12,high_risk
J3734,C595,51.03,0,85.16,0,0,1,0,0,0,7,high_risk
J3735,C466,476.53,0,30.75,3,0,1,0,5,3,830,caution
J3736,C397,238.23,0,79.68,3,1,0,0,0,0,11,high_risk
J3737,C360,319.34,0,26.91,0,0,1,0,6,2,824,high_risk
J3738,C708,564.21,1,6.95,0,0,1,1,4,4,1009,safe
J3739,C351,480.8,0,94.53,0,0,0,0,7,4,1307,high_risk
J3740,C1191,506.63,0,34.15,0,0,0,0,0,0,13,high_risk
J3741,C822,474.03,1,21.5,2,0,1,1,8,8,1112,caution
J3742,C551,462.68,0,25.22,0,0,1,0,0,0,8,high_risk
J3743,C818,497.47,1,16.65,0,0,1,1,17,17,1753,safe
J3744,C510,812.58,0,33.34,0,0,0,0,5,2,590,high_risk
J3745,C722,629.55,1,12.18,0,0,1,1,0,0,62,caution
J3746,C574,312.75,0,123.65,0,0,0,0,0,0,9,high_risk
J3747,C1142,411.65,0,47.34,3,0,0,0,0,0,21,high_risk
J3748,C258,637.15,1,9.75,1,0,0,1,5,5,792,caution
J3749,C371,446.22,0,94.11,0,0,0,0,0,0,8,high_risk
J3750,C860,602.67,0,12.34,0,0,1,0,1,0,19,high_risk
J3751,C737,495.57,1,5.08,1,0,1,1,3,3,629,caution
J3752,C300,542.16,1,20.66,1,0,1,1,7,7,1956,caution
J3753,C530,755.05,1,18.84,2,1,1,1,0,0,8,high_risk
J3754,C800,580.37,0,19.53,0,0,0,0,1,0,124,high_risk
J3755,C682,887.11,0,34.31,0,0,1,0,6,3,1390,caution
J3756,C1120,367.77,1,23.1,0,0,1,1,8,7,1218,safe
J3757,C177,316.85,0,11.78,0,0,1,1,2,1,368,caution
J3758,C341,579.61,1,11.56,0,0,1,1,7,7,705,safe
J3759,C1099,456.98,1,12.47,2,1,1,1,5,5,996,high_risk
J3760,C820,526.66,0,32.58,0,0,1,0,1,0,317,high_risk
J3761,C1048,571.79,1,17.93,0,0,1,1,7,7,1452,safe
J3762,C342,241.83,0,11.24,0,0,0,0,0,0,4,high_risk
J3763,C1148,360.69,0,50.49,0,0,0,0,0,0,26,high_risk
J3764,C520,644.2,0,11.64,3,0,0,0,0,0,10,high_risk
J3765,C886,1206.76,1,11.91,0,0,1,1,2,2,1279,safe
J3766,C483,398.04,1,6.47,0,0,1,1,3,2,265,safe
J3767,C844,465.28,0,30.51,2,1,1,0,0,0,78,high_risk
J3768,C1072,483.41,0,40.42,0,0,1,0,4,1,317,high_risk
J3769,C65,656.44,1,12.61,1,0,1,1,7,6,1014,caution
J3770,C1127,633.18,0,24.73,0,0,0,0,0,0,5,high_risk
J3771,C531,547.69,1,5.53,1,1,1,1,2,1,331,caution
J3772,C640,613.78,1,11.92,1,1,1,1,7,7,1423,caution
J3773,C45,294.34,1,12.88,0,0,1,1,0,0,8,caution
J3774,C60,349.97,0,33.18,2,1,0,0,3,1,553,high_risk
J3775,C1114,1219.41,1,9.41,3,1,1,1,10,10,1209,high_risk
J3776,C1130,530.49,1,28.26,0,0,1,1,10,10,1661,safe
J3777,C709,675.99,1,12.53,0,0,1,1,8,8,1560,safe
J3778,C761,652.22,1,34.87,0,0,1,0,1,1,11,caution
J3779,C75,646.91,0,27.13,0,0,0,0,0,0,6,high_risk
J3780,C804,449.24,1,25.56,0,0,1,1,0,0,12,caution
J3781,C719,393.57,0,53.22,0,0,0,0,0,0,4,high_risk
J3782,C1112,851.74,0,18.02,0,0,1,0,0,0,189,high_risk
J3783,C776,808.27,1,4.96,2,0,1,1,14,12,1421,caution
J3784,C1055,494.39,0,78.33,0,0,0,0,0,0,29,high_risk
J3785,C1177,549.42,1,9.47,2,0,1,1,9,9,1511,caution
J3786,C1125,424.4,0,18.4,4,1,0,0,2,1,457,high_risk
J3787,C789,271.92,1,12.43,0,0,0,0,4,3,512,caution
J3788,C1088,518.99,0,15.36,0,0,1,0,4,2,421,caution
J3789,C970,549.73,1,17.78,0,0,1,1,4,4,805,safe
J3790,C197,710.58,0,26.97,0,0,0,0,5,3,1062,caution
J3791,C931,619.69,1,16.97,0,0,1,1,0,0,22,caution
J3792,C623,303.23,1,24.12,0,0,1,1,5,5,1147,safe
J3793,C867,92.22,1,12.93,0,0,1,1,1,1,500,safe
J3794,C734,437.82,1,31.35,1,1,1,1,7,7,1137,caution
J3795,C131,244.71,0,26.79,0,0,1,0,4,2,626,caution
J3796,C737,2340.17,0,10.98,6,1,1,0,10,6,1910,high_risk
J3797,C402,591.43,1,7.16,1,0,1,1,4,4,659,caution
J3798,C955,567.64,1,7.87,0,0,1,1,8,8,1746,safe
J3799,C905,412.78,0,29.01,0,0,1,0,1,0,374,high_risk
J3800,C1072,584.67,0,67.58,0,0,0,0,1,0,197,high_risk
J3801,C1073,782.97,0,30.36,0,0,0,0,0,0,401,high_risk
J3802,C1036,583.99,1,14.34,0,0,1,1,0,0,9,caution
J3803,C197,577.15,1,10.16,0,0,1,1,6,6,1805,safe
J3804,C676,396.14,0,50.77,0,0,0,0,0,0,3,high_risk
J3805,C2,537.24,0,46.96,0,0,0,0,0,0,0,high_risk
J3806,C379,809.9,0,59.06,0,0,0,0,0,0,2,high_risk
J3807,C1021,493.01,0,17.77,3,1,0,0,5,3,708,high_risk
J3808,C814,441.07,0,141.24,0,0,0,0,0,0,4,high_risk
J3809,C285,749.3,0,29.76,2,1,0,0,0,0,5,high_risk
J3810,C992,474.3,0,25.0,3,1,0,0,0,0,3,high_risk
J3811,C633,626.65,0,55.52,5,1,1,0,3,1,500,high_risk
J3812,C934,550.5,1,20.94,0,0,0,1,18,17,1826,caution
J3813,C1190,612.4,0,24.87,0,0,0,0,0,0,28,high_risk
J3814,C577,676.3,0,54.97,0,0,1,0,0,0,3,high_risk
J3815,C896,764.27,1,9.43,0,0,1,1,6,5,1632,safe
J3816,C619,721.44,0,47.06,0,0,0,0,0,0,13,high_risk
J3817,C196,801.05,1,17.13,0,0,0,0,5,5,902,caution
J3818,C808,459.61,1,56.12,1,0,1,1,4,4,1416,caution
J3819,C1113,268.82,0,62.44,0,0,0,0,3,2,492,caution
J3820,C1016,478.38,1,31.19,0,0,0,1,1,1,12,caution
J3821,C260,1085.07,1,19.29,0,0,1,1,3,3,756,safe
J3822,C1055,491.33,1,7.75,0,0,1,1,0,0,11,caution
J3823,C992,137.43,0,30.3,0,0,1,0,7,3,1016,high_risk
J3824,C251,1043.09,0,20.84,4,1,0,0,2,1,556,high_risk
J3825,C15,551.03,0,26.29,5,1,1,0,9,4,1252,high_risk
J3826,C1088,344.73,1,15.67,1,0,0,0,4,4,1502,caution
J3827,C284,278.49,1,5.88,0,0,1,1,0,0,28,caution
J3828,C21,541.64,1,10.27,0,0,0,1,4,4,1573,caution
J3829,C134,664.02,1,13.15,0,0,0,1,7,7,879,caution
J3830,C1184,649.14,0,63.77,0,0,0,0,0,0,27,high_risk
J3831,C670,693.99,1,9.3,1,0,0,0,2,2,549,caution
J3832,C481,215.28,1,7.58,2,0,1,1,7,7,1418,caution
J3833,C725,278.48,1,7.29,1,1,1,1,11,11,1084,caution
J3834,C292,511.59,1,10.07,0,0,1,1,13,10,1888,safe
J3835,C849,740.49,0,11.28,0,0,1,1,1,0,462,high_risk
J3836,C55,427.15,1,32.99,0,0,1,0,2,2,417,caution
J3837,C353,55.61,0,58.3,0,0,1,0,0,0,26,high_risk
J3838,C373,1717.66,1,62.12,1,0,1,1,7,7,1805,caution
J3839,C1139,25.0,0,26.61,0,0,0,0,0,0,20,high_risk
J3840,C781,413.2,1,24.94,0,0,1,0,3,3,965,caution
J3841,C18,670.17,1,5.88,0,0,1,1,3,3,838,safe
J3842,C308,663.83,0,65.48,0,0,0,0,7,4,1343,caution
J3843,C384,181.43,0,32.18,0,0,1,0,0,0,15,high_risk
J3844,C957,693.49,0,28.49,0,0,1,1,0,0,20,high_risk
J3845,C72,787.74,0,58.28,0,0,1,0,0,0,43,high_risk
J3846,C1069,644.87,0,75.85,0,0,0,0,0,0,12,high_risk
J3847,C442,464.96,1,11.16,0,0,0,0,0,0,23,caution
J3848,C419,607.02,1,11.43,0,0,1,1,5,5,1372,safe
J3849,C1136,366.25,0,63.75,3,1,1,0,7,3,897,high_risk
J3850,C170,728.86,0,21.74,2,1,0,0,11,6,1248,high_risk
J3851,C363,817.45,0,32.58,0,0,0,0,6,2,955,high_risk
J3852,C659,428.37,1,16.82,0,0,1,1,5,5,525,safe
J3853,C368,669.71,0,85.23,0,0,0,0,0,0,3,high_risk
J3854,C722,717.16,0,40.47,0,0,1,0,4,2,1455,caution
J3855,C353,1545.06,1,10.53,2,0,1,1,7,7,1926,caution
J3856,C240,198.17,1,3.75,0,0,0,1,13,11,1656,caution
J3857,C992,542.95,1,18.58,0,0,1,1,4,3,778,safe
J3858,C1041,25.0,1,16.5,0,0,0,0,8,8,1418,caution
J3859,C708,836.24,0,78.69,4,1,1,0,9,6,720,high_risk
J3860,C894,3572.19,1,17.21,0,0,1,1,6,6,1749,safe
J3861,C501,461.68,0,19.3,4,0,0,0,4,2,1232,caution
J3862,C858,702.95,1,9.51,0,0,0,0,1,1,17,caution
J3863,C442,276.54,1,14.83,0,0,1,1,0,0,13,caution
J3864,C406,740.73,0,33.71,0,0,0,0,1,0,59,high_risk
J3865,C821,556.9,0,38.97,0,0,0,0,0,0,3,high_risk
J3866,C822,560.5,1,5.71,1,0,1,1,5,5,1076,caution
J3867,C1179,1471.24,1,2.29,1,0,1,1,14,14,1924,caution
J3868,C70,448.72,1,6.86,0,0,1,1,8,8,1265,safe
J3869,C541,619.55,0,6.93,0,0,1,1,0,0,17,high_risk
J3870,C405,1427.14,0,15.05,0,0,0,0,2,1,954,caution
J3871,C271,254.66,1,14.08,3,0,1,1,6,5,1918,caution
J3872,C405,718.86,1,39.16,2,0,0,1,0,0,3,caution
J3873,C478,608.15,0,8.43,0,0,0,0,0,0,15,high_risk
J3874,C963,309.67,1,10.86,0,0,1,0,1,1,26,caution
J3875,C217,522.64,1,25.46,0,0,0,0,0,0,9,caution
J3876,C983,510.2,1,15.33,0,0,0,0,0,0,26,caution
J3877,C795,356.84,0,24.47,0,0,1,1,3,1,891,high_risk
J3878,C1186,544.27,1,18.66,0,0,0,0,5,5,623,caution
J3879,C28,494.61,0,28.59,0,0,0,0,0,0,17,high_risk
J3880,C1040,680.96,1,33.88,2,1,1,1,0,0,22,high_risk
J3881,C530,584.11,0,157.18,0,0,0,0,0,0,14,high_risk
J3882,C154,392.73,0,14.29,0,0,0,0,5,1,304,high_risk
J3883,C36,387.38,1,35.03,0,0,0,0,0,0,27,caution
J3884,C108,587.44,0,96.03,0,0,0,0,4,2,628,high_risk
J3885,C43,140.82,0,87.21,0,0,0,0,0,0,25,high_risk
J3886,C695,274.79,0,24.21,0,0,1,0,1,0,24,high_risk
J3887,C456,463.23,1,10.01,0,0,1,1,5,5,1537,safe
J3888,C600,473.67,0,12.94,0,0,0,0,0,0,25,high_risk
J3889,C907,698.07,0,26.0,0,0,1,0,0,0,6,high_risk
J3890,C853,217.15,0,26.48,0,0,0,0,0,0,0,high_risk
J3891,C802,410.76,0,35.68,0,0,0,0,7,4,1399,caution
J3892,C574,498.53,1,6.16,0,0,1,1,16,13,1889,safe
J3893,C1080,435.48,1,12.72,1,0,1,1,0,0,134,caution
J3894,C734,350.71,1,13.8,2,0,1,1,5,5,1811,caution
J3895,C515,372.85,0,27.67,6,0,0,0,0,0,14,high_risk
J3896,C935,550.54,0,36.71,0,0,1,1,7,3,791,high_risk
J3897,C196,445.55,0,27.9,0,0,0,0,0,0,20,high_risk
J3898,C1129,424.5,0,32.96,0,0,1,0,6,2,893,high_risk
J3899,C92,264.36,0,12.44,0,0,1,0,1,0,341,high_risk
J3900,C620,4342.43,1,7.64,4,1,1,1,1,1,483,high_risk
J3901,C296,529.22,0,48.24,2,1,0,0,7,3,611,high_risk
J3902,C916,815.4,0,13.43,5,1,0,0,0,0,1,high_risk
J3903,C604,1527.98,1,23.37,0,0,0,0,3,3,1017,caution
J3904,C928,524.37,1,10.01,0,0,1,1,6,6,968,safe
J3905,C335,601.68,1,4.4,0,0,1,0,2,2,679,caution
J3906,C941,475.76,0,20.76,0,0,0,0,1,0,377,high_risk
J3907,C911,524.22,0,56.86,1,1,0,0,0,0,8,high_risk
J3908,C987,547.39,1,48.62,0,0,1,1,11,11,1366,caution
J3909,C792,456.8,0,67.99,7,1,1,1,7,4,965,high_risk
J3910,C948,480.01,1,6.97,0,0,1,1,8,8,1453,safe
J3911,C515,706.89,0,59.11,0,0,0,0,0,0,22,high_risk
J3912,C753,306.03,1,9.31,0,0,1,1,2,2,454,safe
J3913,C857,848.94,0,18.79,0,0,0,0,9,5,1356,caution
J3914,C915,616.96,1,22.28,1,0,1,1,10,10,1548,caution
J3915,C554,442.74,0,41.94,0,0,0,0,0,0,21,high_risk
J3916,C861,682.23,0,42.04,3,1,0,0,0,0,24,high_risk
J3917,C54,669.13,0,9.91,4,0,0,0,0,0,34,high_risk
J3918,C136,566.94,0,20.5,0,0,1,0,0,0,2,high_risk
J3919,C886,2302.99,1,7.1,0,0,1,1,10,9,1248,safe
J3920,C24,176.34,1,20.24,0,0,0,0,2,2,842,caution
J3921,C794,363.07,0,56.78,0,0,0,0,0,0,6,high_risk
J3922,C866,516.85,0,84.88,0,0,1,1,0,0,4,high_risk
J3923,C627,600.35,1,6.93,0,0,1,1,4,4,769,safe
J3924,C680,517.73,0,105.16,7,1,1,0,0,0,9,high_risk
J3925,C177,586.51,1,10.42,1,0,1,1,8,8,1421,caution
J3926,C391,454.51,0,28.43,0,0,0,0,6,1,979,high_risk
J3927,C619,631.99,1,11.36,0,0,1,1,3,3,1128,safe
J3928,C983,937.18,1,14.18,0,0,1,1,6,6,1307,safe
J3929,C313,537.31,0,41.2,0,0,0,0,7,4,756,caution
J3930,C1078,479.01,0,50.53,0,0,0,0,1,0,330,high_risk
J3931,C1167,502.83,0,31.61,0,0,1,0,0,0,25,high_risk
J3932,C694,2739.86,1,12.85,0,0,1,1,14,14,1881,safe
J3933,C559,496.7,0,15.69,1,1,0,0,6,3,1025,caution
J3934,C950,2187.16,1,22.35,0,0,0,0,6,6,851,caution
J3935,C943,688.27,1,14.29,2,0,1,1,2,2,659,caution
J3936,C740,862.09,0,22.96,0,0,1,0,0,0,18,high_risk
J3937,C687,597.03,0,17.36,0,0,1,0,0,0,28,high_risk
J3938,C793,526.49,0,40.31,0,0,0,0,0,0,23,high_risk
J3939,C985,575.29,0,80.15,0,0,0,0,0,0,25,high_risk
J3940,C460,505.28,0,70.22,0,0,1,0,7,4,966,caution
J3941,C558,542.84,0,16.84,0,0,0,0,0,0,12,high_risk
J3942,C667,781.09,1,21.34,1,0,1,1,13,13,1716,caution
J3943,C694,412.12,0,59.06,0,0,0,0,1,0,18,high_risk
J3944,C237,244.31,0,84.01,0,0,1,0,0,0,22,high_risk
J3945,C580,532.99,1,16.21,0,0,1,1,5,4,1660,safe
J3946,C853,544.27,0,29.95,0,0,0,0,0,0,20,high_risk
J3947,C1132,704.18,0,43.45,0,0,0,0,1,0,141,high_risk
J3948,C21,475.33,1,2.6,0,0,1,1,2,2,286,safe
J3949,C156,415.51,0,14.96,0,0,1,0,2,1,617,caution
J3950,C515,383.01,0,21.72,0,0,1,0,0,0,0,high_risk
J3951,C420,380.03,0,14.83,2,0,1,1,2,1,184,caution
J3952,C997,337.54,1,8.07,0,0,0,0,0,0,27,caution
J3953,C662,264.83,0,19.32,0,0,1,0,0,0,92,high_risk
J3954,C543,66.6,0,19.45,0,0,1,0,5,2,408,high_risk
J3955,C109,668.39,0,31.25,3,0,0,0,0,0,12,high_risk
J3956,C44,543.27,0,43.39,0,0,0,0,0,0,14,high_risk
J3957,C1009,923.69,0,17.27,0,0,0,0,0,0,7,high_risk
J3958,C684,208.51,0,27.89,2,1,0,0,0,0,12,high_risk
J3959,C1046,894.07,0,25.66,0,0,0,0,9,6,1261,caution
J3960,C547,471.73,1,4.01,1,1,1,1,9,9,1564,caution
J3961,C251,184.45,0,25.94,0,0,0,0,8,4,1079,caution
J3962,C731,99.96,0,42.23,0,0,0,0,0,0,2,high_risk
J3963,C1129,394.81,0,42.73,2,1,1,0,7,3,1152,high_risk
J3964,C138,682.45,0,16.58,0,0,0,0,0,0,29,high_risk
J3965,C738,2122.63,0,24.76,0,0,1,0,8,4,1288,caution
J3966,C349,427.67,0,77.0,0,0,0,0,0,0,23,high_risk
J3967,C713,727.87,1,5.8,0,0,0,1,0,0,22,caution
J3968,C620,524.99,1,12.13,2,0,1,1,5,5,1011,caution
J3969,C419,184.96,1,8.06,2,1,1,0,0,0,29,high_risk
J3970,C370,758.72,1,9.41,0,0,1,1,10,10,1952,safe
J3971,C684,292.49,1,7.52,0,0,1,1,8,8,1504,safe
J3972,C657,287.63,0,45.81,0,0,0,0,0,0,27,high_risk
J3973,C311,456.86,0,22.71,0,0,0,0,2,1,583,caution
J3974,C377,567.46,1,5.66,0,0,0,1,6,6,1814,caution
J3975,C43,371.67,1,30.38,0,0,1,1,10,10,1954,safe
J3976,C435,148.17,0,30.17,0,0,1,0,1,0,169,high_risk
J3977,C883,379.04,0,49.01,0,0,0,0,2,0,92,high_risk
J3978,C977,698.44,0,11.51,0,0,1,1,0,0,256,high_risk
J3979,C1150,499.54,1,11.75,1,0,0,0,3,3,791,caution
J3980,C719,723.68,0,40.43,0,0,1,1,3,1,344,high_risk
J3981,C109,603.94,1,10.49,0,0,0,1,0,0,7,caution
J3982,C120,1098.25,0,36.49,0,0,0,0,0,0,19,high_risk
J3983,C716,356.44,0,26.07,0,0,1,0,0,0,385,high_risk
J3984,C221,538.34,0,8.87,0,0,0,0,0,0,9,high_risk
J3985,C308,539.39,0,35.12,0,0,0,0,0,0,25,high_risk
J3986,C463,1117.25,1,15.62,0,0,0,0,0,0,17,caution
J3987,C451,541.11,1,11.03,2,1,1,1,4,4,749,high_risk
J3988,C756,472.46,0,23.77,0,0,1,0,0,0,9,high_risk
J3989,C340,476.33,1,5.62,1,0,1,1,6,6,873,caution
J3990,C751,336.87,1,7.48,0,0,1,1,4,4,1650,safe
J3991,C83,288.33,1,8.88,0,0,1,1,12,11,1868,safe
J3992,C941,649.12,0,52.68,0,0,1,0,0,0,19,high_risk
J3993,C1184,301.8,1,8.71,1,0,1,1,10,9,1677,caution
J3994,C158,124.76,1,15.89,1,0,0,0,2,2,607,caution
J3995,C690,430.59,1,13.75,0,0,1,1,3,2,944,safe
J3996,C1026,555.07,0,19.6,2,1,0,0,0,0,244,high_risk
J3997,C676,466.26,0,65.55,0,0,0,0,0,0,11,high_risk
J3998,C1074,260.93,0,21.65,0,0,1,0,4,2,1586,caution
J3999,C694,720.64,0,26.14,0,0,0,0,0,0,17,high_risk
J4000,C53,546.39,1,23.64,1,0,1,1,13,13,1462,caution
J4001,C101,731.34,1,13.23,0,0,1,1,7,7,1751,safe
J4002,C884,491.01,0,8.71,0,0,0,0,0,0,2,high_risk
J4003,C476,598.17,0,5.5,3,1,0,0,0,0,514,high_risk
J4004,C1043,272.48,0,95.21,2,1,0,0,0,0,7,high_risk
J4005,C1110,25.0,0,28.5,0,0,0,0,6,3,993,caution
J4006,C231,507.01,0,24.43,0,0,1,0,4,2,1003,caution
J4007,C662,232.51,0,9.67,0,0,0,0,0,0,26,high_risk
J4008,C836,673.67,1,18.4,1,0,0,0,0,0,27,caution
J4009,C479,685.22,0,14.4,2,1,0,0,0,0,47,high_risk
J4010,C1059,562.24,0,30.28,1,0,1,0,0,0,5,high_risk
J4011,C257,332.03,1,7.87,2,1,1,1,2,2,1419,high_risk
J4012,C346,497.98,0,22.79,4,1,1,0,12,6,1635,high_risk
J4013,C298,610.72,1,13.68,0,0,1,1,4,3,263,safe
J4014,C220,581.15,1,25.12,3,1,0,0,0,0,7,high_risk
J4015,C966,316.63,1,11.71,0,0,1,1,3,3,1109,safe
J4016,C993,122.45,1,12.99,0,0,1,1,5,5,1730,safe
J4017,C769,575.42,0,12.55,0,0,0,0,0,0,17,high_risk
J4018,C244,496.08,0,34.8,0,0,0,0,0,0,26,high_risk
J4019,C395,2125.48,1,18.62,2,1,0,1,0,0,17,high_risk
J4020,C146,496.03,0,25.85,0,0,1,0,4,2,1393,caution
J4021,C1078,2652.27,1,29.71,0,0,1,1,5,5,914,safe
J4022,C620,464.25,1,10.4,0,0,1,1,10,9,1702,safe
J4023,C25,436.67,1,5.5,0,0,1,1,10,9,1377,safe
J4024,C1114,980.02,0,29.96,0,0,1,1,0,0,23,high_risk
J4025,C916,453.17,0,21.23,0,0,0,1,0,0,5,high_risk
J4026,C789,434.91,0,13.0,0,0,0,0,1,0,6,high_risk
J4027,C637,644.78,1,12.39,0,0,1,0,5,4,619,caution
J4028,C92,590.05,1,29.53,2,0,1,1,2,2,457,caution
J4029,C1074,517.39,1,9.76,1,1,1,1,7,7,1949,caution
J4030,C106,1155.78,1,23.34,0,0,1,1,1,1,331,safe
J4031,C1051,237.74,0,56.29,0,0,0,0,1,0,14,high_risk
J4032,C100,489.03,1,68.04,0,0,1,1,0,0,19,caution
J4033,C384,461.26,0,39.34,0,0,1,1,0,0,21,high_risk
J4034,C1200,399.8,1,12.75,0,0,1,1,2,2,207,safe
J4035,C43,659.59,1,15.7,1,1,0,0,2,2,802,caution
J4036,C507,684.88,0,32.04,0,0,0,0,5,2,1257,high_risk
J4037,C1047,730.38,0,31.31,0,0,0,0,0,0,6,high_risk
J4038,C6,294.89,0,22.09,0,0,0,1,0,0,10,high_risk
J4039,C993,707.7,0,35.75,3,1,0,0,5,2,1637,high_risk
J4040,C348,121.08,1,10.18,0,0,1,0,10,9,1051,caution
J4041,C193,488.92,0,8.85,4,1,1,0,3,1,627,high_risk
J4042,C1158,3728.29,1,5.55,0,0,1,1,2,2,544,safe
J4043,C641,294.17,1,32.72,0,0,1,1,15,15,1985,safe
J4044,C613,232.31,0,22.39,0,0,1,0,3,2,1228,caution
